# `gene_id` is the hg19 Ensembl gene identifier.
# `gene_symbol` is the gene symbol.
# `seqname` is the gene's chromosome or scaffold name.
# `afe_annotation_status` indicates whether the line's AFE overlaps an annotated FE.
# `*_start` and `*_end` fields define the feature's 0-based, half-open interval.
# `strand` is the occupied strand; i.e., "+" or "-" for forward or reverse.
gene_id	gene_symbol	seqname	gene_start	gene_end	strand	afe_start	afe_end	afe_annotation_status	se_start	se_end
ENSG00000184702.13	SEPT5	22	19701986	19712295	+	19704742	19706341	annotated	19707637	19707761
ENSG00000184702.13	SEPT5	22	19701986	19712295	+	19704742	19706341	annotated	19709162	19709259
ENSG00000184702.13	SEPT5	22	19701986	19712295	+	19706957	19707221	annotated	19707637	19707761
ENSG00000184702.13	SEPT5	22	19701986	19712295	+	19706957	19707221	annotated	19709162	19709259
ENSG00000244486.3	SCARF2	22	20778873	20792146	-	20784976	20785195	unannotated	20781684	20781837
ENSG00000244486.3	SCARF2	22	20778873	20792146	-	20784976	20785195	unannotated	20783511	20783627
ENSG00000244486.3	SCARF2	22	20778873	20792146	-	20784976	20785195	unannotated	20783511	20783642
ENSG00000244486.3	SCARF2	22	20778873	20792146	-	20784976	20785195	unannotated	20783822	20783940
ENSG00000241973.6	PI4KA	22	21061978	21213705	-	21072980	21073110	unannotated	21068915	21068988
ENSG00000183773.11	AIFM3	22	21319395	21335649	+	21319395	21319495	annotated	21320793	21320834
ENSG00000183773.11	AIFM3	22	21319395	21335649	+	21319395	21319495	annotated	21322092	21322263
ENSG00000183773.11	AIFM3	22	21319395	21335649	+	21321446	21321591	annotated	21322092	21322263
ENSG00000099949.14	LZTR1	22	21333750	21353327	+	21336301	21336865	annotated	21340129	21340186
ENSG00000099949.14	LZTR1	22	21333750	21353327	+	21348615	21349016	annotated	21351174	21351255
ENSG00000100023.13	PPIL2	22	22006558	22054304	+	22020272	22020420	annotated	22024201	22024251
ENSG00000185686.13	PRAME	22	22890122	22901768	-	22901377	22901550	annotated	22899231	22899329
ENSG00000185686.13	PRAME	22	22890122	22901768	-	22901377	22901550	annotated	22899231	22899350
ENSG00000185686.13	PRAME	22	22890122	22901768	-	22901377	22901550	annotated	22899231	22899397
ENSG00000185686.13	PRAME	22	22890122	22901768	-	22901377	22901550	annotated	22899231	22899506
ENSG00000185686.13	PRAME	22	22890122	22901768	-	22901581	22901768	annotated	22899231	22899329
ENSG00000185686.13	PRAME	22	22890122	22901768	-	22901581	22901768	annotated	22899231	22899350
ENSG00000185686.13	PRAME	22	22890122	22901768	-	22901581	22901768	annotated	22899231	22899397
ENSG00000185686.13	PRAME	22	22890122	22901768	-	22901581	22901768	annotated	22899231	22899506
ENSG00000250479.4	CHCHD10	22	24108020	24110630	-	24110020	24110630	annotated	24109560	24109727
ENSG00000250479.4	CHCHD10	22	24108020	24110630	-	24110020	24110630	annotated	24109560	24109780
ENSG00000100219.12	XBP1	22	29190542	29196585	-	29195947	29196121	annotated	29192034	29192180
ENSG00000100219.12	XBP1	22	29190542	29196585	-	29195947	29196121	annotated	29195029	29195141
ENSG00000100219.12	XBP1	22	29190542	29196585	-	29195947	29196121	annotated	29195044	29195141
ENSG00000100219.12	XBP1	22	29190542	29196585	-	29196285	29196585	annotated	29192034	29192180
ENSG00000100219.12	XBP1	22	29190542	29196585	-	29196285	29196585	annotated	29195029	29195141
ENSG00000100219.12	XBP1	22	29190542	29196585	-	29196285	29196585	annotated	29195044	29195141
ENSG00000100263.9	RHBDD3	22	29655840	29664198	-	29663323	29663717	annotated	29659823	29660207
ENSG00000100263.9	RHBDD3	22	29655840	29664198	-	29663736	29663967	annotated	29659823	29660207
ENSG00000182944.13	EWSR1	22	29663997	29696515	+	29663997	29664338	annotated	29668204	29668241
ENSG00000182944.13	EWSR1	22	29663997	29696515	+	29684594	29688158	annotated	29688476	29688595
ENSG00000185340.11	GAS2L1	22	29702571	29708774	+	29702571	29703176	annotated	29706627	29706724
ENSG00000185340.11	GAS2L1	22	29702571	29708774	+	29702571	29703176	annotated	29706816	29706988
ENSG00000185340.11	GAS2L1	22	29702571	29708774	+	29704048	29704728	unannotated	29706627	29706724
ENSG00000185340.11	GAS2L1	22	29702571	29708774	+	29704048	29704728	unannotated	29706816	29706988
ENSG00000183963.14	SMTN	22	31460090	31500743	+	31486946	31487468	unannotated	31487660	31487833
ENSG00000183963.14	SMTN	22	31460090	31500743	+	31486946	31487468	unannotated	31491288	31492883
ENSG00000198089.10	SFI1	22	31884673	32014572	+	32008758	32009202	annotated	32009587	32009841
ENSG00000198089.10	SFI1	22	31884673	32014572	+	32008758	32009202	annotated	32010774	32010846
ENSG00000241878.5	PISD	22	32014476	32058418	-	32026507	32026785	annotated	32021748	32022002
ENSG00000241878.5	PISD	22	32014476	32058418	-	32026789	32026848	annotated	32021748	32022002
ENSG00000100225.13	FBXO7	22	32870662	32894818	+	32870662	32871111	annotated	32874967	32875262
ENSG00000100225.13	FBXO7	22	32870662	32894818	+	32870662	32871111	annotated	32875119	32875262
ENSG00000100225.13	FBXO7	22	32870662	32894818	+	32871223	32871385	annotated	32874967	32875262
ENSG00000100225.13	FBXO7	22	32870662	32894818	+	32871223	32871385	annotated	32875119	32875262
ENSG00000100320.18	RBFOX2	22	36134782	36424473	-	36157461	36157515	unannotated	36155934	36156067
ENSG00000100348.5	TXN2	22	36863082	36878077	-	36876621	36876884	unannotated	36872779	36872903
ENSG00000100348.5	TXN2	22	36863082	36878077	-	36877189	36877387	annotated	36872779	36872903
ENSG00000100065.10	CARD10	22	37886399	37915549	-	37914972	37915247	annotated	37913977	37914115
ENSG00000100065.10	CARD10	22	37886399	37915549	-	37915349	37915549	annotated	37913977	37914115
ENSG00000100146.12	SOX10	22	38366692	38383429	-	38380205	38380544	annotated	38379363	38379875
ENSG00000100242.11	SUN2	22	39130729	39190148	-	39151767	39152005	annotated	39146902	39147040
ENSG00000239713.3	APOBEC3G	22	39436923	39483748	+	39473009	39473383	annotated	39474936	39475090
ENSG00000100316.11	RPL3	22	39708886	39716394	-	39713859	39714619	annotated	39709638	39709734
ENSG00000100316.11	RPL3	22	39708886	39716394	-	39713859	39714619	annotated	39710111	39710213
ENSG00000100316.11	RPL3	22	39708886	39716394	-	39713859	39714619	annotated	39712710	39712846
ENSG00000100316.11	RPL3	22	39708886	39716394	-	39713859	39714619	annotated	39712710	39713026
ENSG00000100316.11	RPL3	22	39708886	39716394	-	39715376	39716394	annotated	39712710	39712846
ENSG00000100316.11	RPL3	22	39708886	39716394	-	39715376	39716394	annotated	39712710	39713026
ENSG00000100403.10	ZC3H7B	22	41697525	41756151	+	41721724	41721922	unannotated	41723209	41723368
ENSG00000100403.10	ZC3H7B	22	41697525	41756151	+	41739418	41739580	unannotated	41744070	41744171
ENSG00000100413.12	POLR3H	22	41921807	41940610	-	41939755	41940476	annotated	41936702	41936799
ENSG00000100138.9	NHP2L1	22	42069933	42086508	-	42078359	42078626	annotated	42076247	42076368
ENSG00000167077.8	MEI1	22	42095502	42195460	+	42148463	42148655	annotated	42149952	42150050
ENSG00000198951.7	NAGA	22	42454357	42466846	-	42464442	42464578	unannotated	42463768	42463940
ENSG00000198951.7	NAGA	22	42454357	42466846	-	42466285	42466846	annotated	42463768	42463940
ENSG00000177096.4	FAM109B	22	42470254	42475445	+	42470254	42470345	annotated	42471574	42471656
ENSG00000177096.4	FAM109B	22	42470254	42475445	+	42470360	42470476	annotated	42471574	42471656
ENSG00000189306.6	RRP7A	22	42905973	42915808	-	42911156	42911274	unannotated	42910111	42910310
ENSG00000189306.6	RRP7A	22	42905973	42915808	-	42915719	42915808	annotated	42914010	42914153
ENSG00000183569.13	SERHL2	22	42949622	42970388	+	42949864	42950048	annotated	42950943	42951093
ENSG00000100304.12	TTLL12	22	43562627	43583139	-	43582898	43583139	annotated	43578985	43579155
ENSG00000138964.12	PARVG	22	44568835	44615413	+	44577256	44577797	annotated	44579197	44579288
ENSG00000138964.12	PARVG	22	44568835	44615413	+	44589680	44589703	unannotated	44592226	44592295
ENSG00000100376.7	FAM118A	22	45704848	45737836	+	45726337	45726637	annotated	45731230	45731263
ENSG00000100376.7	FAM118A	22	45704848	45737836	+	45730905	45731069	annotated	45731230	45731263
ENSG00000130638.11	ATXN10	22	46067677	46241187	+	46085591	46085783	unannotated	46088875	46088958
ENSG00000170638.5	TRABD	22	50624343	50638027	+	50629026	50629077	annotated	50631455	50631522
ENSG00000128159.7	TUBGCP6	22	50656117	50683421	-	50682147	50683421	annotated	50678632	50678796
ENSG00000100429.13	HDAC10	22	50683611	50689834	-	50687090	50687637	annotated	50686794	50686901
ENSG00000100429.13	HDAC10	22	50683611	50689834	-	50689199	50689834	annotated	50686794	50686901
ENSG00000100429.13	HDAC10	22	50683611	50689834	-	50689199	50689834	annotated	50687090	50687180
ENSG00000100429.13	HDAC10	22	50683611	50689834	-	50689199	50689834	annotated	50687259	50687319
ENSG00000100429.13	HDAC10	22	50683611	50689834	-	50689199	50689834	annotated	50687531	50687627
ENSG00000100429.13	HDAC10	22	50683611	50689834	-	50689199	50689834	annotated	50687756	50687883
ENSG00000188130.9	MAPK12	22	50683878	50700254	-	50699257	50700254	annotated	50695363	50695393
ENSG00000188130.9	MAPK12	22	50683878	50700254	-	50699257	50700254	annotated	50695510	50695622
ENSG00000185386.10	MAPK11	22	50702141	50709196	-	50708605	50708822	annotated	50704010	50704089
ENSG00000185386.10	MAPK11	22	50702141	50709196	-	50708605	50708822	annotated	50705997	50706056
ENSG00000196576.10	PLXNB2	22	50713407	50746056	-	50733147	50733207	unannotated	50727945	50729026
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50945210	50945679	annotated	50943485	50943582
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50945210	50945679	annotated	50943657	50943763
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50945210	50945679	annotated	50944102	50944244
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50945210	50945679	annotated	50944463	50944642
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50945210	50945679	annotated	50944713	50944931
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50945210	50945679	annotated	50945066	50945095
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50946010	50946135	annotated	50943485	50943582
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50946010	50946135	annotated	50943657	50943763
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50946010	50946135	annotated	50944102	50944244
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50946010	50946135	annotated	50944463	50944642
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50946010	50946135	annotated	50944713	50944931
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50946010	50946135	annotated	50945066	50945095
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50946010	50946135	annotated	50945210	50945464
ENSG00000100258.13	LMF2	22	50941375	50946135	-	50946010	50946135	annotated	50945210	50945549
ENSG00000177989.9	ODF3B	22	50968138	50971009	-	50969619	50970251	annotated	50969140	50969257
ENSG00000177989.9	ODF3B	22	50968138	50971009	-	50969619	50970251	annotated	50969140	50969281
ENSG00000177989.9	ODF3B	22	50968138	50971009	-	50970397	50970613	annotated	50969140	50969257
ENSG00000177989.9	ODF3B	22	50968138	50971009	-	50970397	50970613	annotated	50969140	50969281
ENSG00000177989.9	ODF3B	22	50968138	50971009	-	50970905	50971009	annotated	50969140	50969257
ENSG00000177989.9	ODF3B	22	50968138	50971009	-	50970905	50971009	annotated	50969140	50969281
ENSG00000205560.8	CPT1B	22	51007289	51017899	-	51016814	51016894	annotated	51014964	51015022
ENSG00000205560.8	CPT1B	22	51007289	51017899	-	51016814	51016894	annotated	51014964	51015066
ENSG00000205560.8	CPT1B	22	51007289	51017899	-	51016977	51017096	annotated	51014964	51015022
ENSG00000205560.8	CPT1B	22	51007289	51017899	-	51016977	51017096	annotated	51014964	51015066
ENSG00000254413.4	CHKB-CPT1B	22	51007297	51021394	-	51016977	51017088	unannotated	51015285	51015463
ENSG00000254413.4	CHKB-CPT1B	22	51007297	51021394	-	51020177	51021394	annotated	51016977	51017088
ENSG00000254413.4	CHKB-CPT1B	22	51007297	51021394	-	51020177	51021394	annotated	51018155	51018259
ENSG00000254413.4	CHKB-CPT1B	22	51007297	51021394	-	51020177	51021394	annotated	51018402	51018511
ENSG00000254413.4	CHKB-CPT1B	22	51007297	51021394	-	51020177	51021394	annotated	51018618	51018845
ENSG00000254413.4	CHKB-CPT1B	22	51007297	51021394	-	51020177	51021394	annotated	51018993	51019089
ENSG00000254413.4	CHKB-CPT1B	22	51007297	51021394	-	51020177	51021394	annotated	51019848	51019982
ENSG00000002586.13	CD99	X	2609219	2659350	+	2635645	2635693	unannotated	2638396	2638465
ENSG00000006757.7	PNPLA4	X	7866287	7895780	-	7895326	7895484	annotated	7893980	7894173
ENSG00000006757.7	PNPLA4	X	7866287	7895780	-	7895711	7895780	annotated	7893980	7894173
ENSG00000005302.13	MSL3	X	11776277	11793870	+	11776277	11776484	annotated	11778521	11778617
ENSG00000005302.13	MSL3	X	11776277	11793870	+	11776277	11776484	annotated	11779618	11779701
ENSG00000044446.7	PHKA2	X	18910417	19002716	-	18915280	18916287	annotated	18913255	18913309
ENSG00000173674.6	EIF1AX	X	20142635	20159962	-	20159742	20159962	annotated	20156656	20156740
ENSG00000130066.12	SAT1	X	23801289	23804343	+	23801289	23801534	annotated	23801916	23802000
ENSG00000130066.12	SAT1	X	23801289	23804343	+	23801289	23801534	annotated	23803444	23803546
ENSG00000198814.8	GK	X	30671475	30748725	+	30712516	30712654	unannotated	30715848	30715866
ENSG00000198814.8	GK	X	30671475	30748725	+	30714733	30714800	unannotated	30715848	30715866
ENSG00000069535.12	MAOB	X	43625857	43741693	-	43702915	43703010	unannotated	43698113	43698251
ENSG00000130985.12	UBA1	X	47050259	47074527	+	47056597	47057754	annotated	47058607	47058776
ENSG00000130985.12	UBA1	X	47050259	47074527	+	47056597	47057754	annotated	47060292	47060399
ENSG00000102225.11	CDK16	X	47077258	47089396	+	47081530	47081779	annotated	47083783	47083875
ENSG00000102225.11	CDK16	X	47077258	47089396	+	47081530	47081779	annotated	47083783	47083917
ENSG00000102225.11	CDK16	X	47077258	47089396	+	47081530	47081779	annotated	47084232	47084289
ENSG00000102225.11	CDK16	X	47077258	47089396	+	47081530	47081779	annotated	47085170	47085265
ENSG00000102225.11	CDK16	X	47077258	47089396	+	47081530	47081779	annotated	47085677	47085801
ENSG00000102225.11	CDK16	X	47077258	47089396	+	47081530	47081779	annotated	47086210	47086308
ENSG00000102225.11	CDK16	X	47077258	47089396	+	47082251	47083158	annotated	47083783	47083875
ENSG00000102225.11	CDK16	X	47077258	47089396	+	47082251	47083158	annotated	47083783	47083917
ENSG00000102225.11	CDK16	X	47077258	47089396	+	47082251	47083158	annotated	47084232	47084289
ENSG00000102225.11	CDK16	X	47077258	47089396	+	47082251	47083158	annotated	47085170	47085265
ENSG00000102225.11	CDK16	X	47077258	47089396	+	47082251	47083158	annotated	47085677	47085801
ENSG00000102225.11	CDK16	X	47077258	47089396	+	47082251	47083158	annotated	47086210	47086308
ENSG00000102225.11	CDK16	X	47077258	47089396	+	47082251	47083158	annotated	47086777	47086868
ENSG00000102226.5	USP11	X	47092088	47107727	+	47100852	47101098	annotated	47101837	47101921
ENSG00000102226.5	USP11	X	47092088	47107727	+	47100852	47101098	annotated	47102794	47103001
ENSG00000102265.7	TIMP1	X	47441711	47446188	+	47441711	47441873	annotated	47442806	47442935
ENSG00000102265.7	TIMP1	X	47441711	47446188	+	47441711	47441873	annotated	47444603	47444730
ENSG00000102265.7	TIMP1	X	47441711	47446188	+	47441711	47441873	annotated	47444941	47445066
ENSG00000102265.7	TIMP1	X	47441711	47446188	+	47441907	47441989	annotated	47442806	47442935
ENSG00000102265.7	TIMP1	X	47441711	47446188	+	47441907	47441989	annotated	47444603	47444730
ENSG00000102265.7	TIMP1	X	47441711	47446188	+	47441907	47441989	annotated	47444941	47445066
ENSG00000147155.6	EBP	X	48379545	48387104	+	48379545	48380295	annotated	48382086	48382460
ENSG00000101940.13	WDR13	X	48448429	48463581	+	48455865	48457850	annotated	48458706	48459014
ENSG00000126768.8	TIMM17B	X	48750729	48755426	-	48753460	48754141	unannotated	48751182	48751293
ENSG00000126768.8	TIMM17B	X	48750729	48755426	-	48753460	48754141	unannotated	48752320	48752384
ENSG00000126768.8	TIMM17B	X	48750729	48755426	-	48754818	48755104	annotated	48751182	48751293
ENSG00000126768.8	TIMM17B	X	48750729	48755426	-	48754818	48755104	annotated	48752320	48752384
ENSG00000126768.8	TIMM17B	X	48750729	48755426	-	48754818	48755104	annotated	48754041	48754141
ENSG00000068400.9	GRIPAP1	X	48830133	48858675	-	48858598	48858675	annotated	48853661	48853769
ENSG00000068400.9	GRIPAP1	X	48830133	48858675	-	48858598	48858675	annotated	48854565	48854592
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937409	48937574	annotated	48932794	48932940
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937409	48937574	annotated	48933022	48933124
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937409	48937574	annotated	48934088	48934183
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937409	48937574	annotated	48934303	48934409
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937409	48937574	annotated	48934303	48934412
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937409	48937574	annotated	48934303	48934463
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937409	48937574	annotated	48934303	48934484
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937409	48937574	annotated	48935301	48935406
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937597	48937987	annotated	48933022	48933124
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937597	48937987	annotated	48934088	48934183
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937597	48937987	annotated	48934303	48934409
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937597	48937987	annotated	48934303	48934412
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937597	48937987	annotated	48934303	48934463
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937597	48937987	annotated	48934303	48934484
ENSG00000196998.11	WDR45	X	48929384	48958108	-	48937597	48937987	annotated	48935301	48935406
ENSG00000179222.13	MAGED1	X	51546102	51645453	+	51636628	51636851	annotated	51637364	51637445
ENSG00000179222.13	MAGED1	X	51546102	51645453	+	51636628	51636851	annotated	51637371	51637445
ENSG00000179222.13	MAGED1	X	51546102	51645453	+	51636628	51636851	annotated	51640890	51640982
ENSG00000179222.13	MAGED1	X	51546102	51645453	+	51636628	51636851	annotated	51641380	51641423
ENSG00000102316.12	MAGED2	X	54834031	54842445	+	54834031	54834235	annotated	54835735	54835809
ENSG00000102316.12	MAGED2	X	54834031	54842445	+	54834031	54834235	annotated	54836154	54836646
ENSG00000102316.12	MAGED2	X	54834031	54842445	+	54834031	54834235	annotated	54836550	54836646
ENSG00000102316.12	MAGED2	X	54834031	54842445	+	54834031	54834235	annotated	54838006	54838086
ENSG00000102316.12	MAGED2	X	54834031	54842445	+	54834031	54834235	annotated	54838589	54838684
ENSG00000102316.12	MAGED2	X	54834031	54842445	+	54834796	54834866	annotated	54835735	54835809
ENSG00000102316.12	MAGED2	X	54834031	54842445	+	54834796	54834866	annotated	54836154	54836646
ENSG00000102316.12	MAGED2	X	54834031	54842445	+	54834796	54834866	annotated	54836550	54836646
