gene-id	gene-name	first-exon	skipped-exon	kb-distance	strand
ENSG00000101019.21	UQCC1	chr20:35315177-35315436	chr20:35314687-35314765	0.671	-
ENSG00000126001.15	CEP250	chr20:35473870-35474052	chr20:35475501-35475646	1.631	+
ENSG00000126001.15	CEP250	chr20:35455164-35455751	chr20:35458303-35458374	3.139	+
ENSG00000061656.9	SPAG4	chr20:35615892-35616307	chr20:35618611-35618720	2.719	+
ENSG00000061656.9	SPAG4	chr20:35615892-35616307	chr20:35618086-35618130	2.194	+
ENSG00000131051.22	RBM39	chr20:35741941-35742312	chr20:35740524-35740597	1.715	-
ENSG00000025293.16	PHF20	chr20:35855231-35855291	chr20:35858301-35858381	3.07	+
ENSG00000025293.16	PHF20	chr20:35856356-35856530	chr20:35858301-35858381	1.945	+
ENSG00000025293.16	PHF20	chr20:35869438-35869551	chr20:35870954-35871134	1.516	+
ENSG00000025293.16	PHF20	chr20:35855301-35855572	chr20:35858301-35858381	3.0	+
ENSG00000080845.17	DLGAP4	chr20:36497817-36499321	chr20:36499587-36499676	1.77	+
ENSG00000101084.17	C20orf24	chr20:36605734-36606065	chr20:36609600-36609758	3.866	+
ENSG00000101084.17	C20orf24	chr20:36605734-36606065	chr20:36609600-36609730	3.866	+
ENSG00000101452.14	DHX35	chr20:39021841-39021935	chr20:39023689-39023767	1.848	+
ENSG00000254806.5	SYS1-DBNDD2	chr20:45363200-45363315	chr20:45363528-45363693	0.328	+
ENSG00000124155.17	PIGT	chr20:45416067-45416343	chr20:45416516-45416664	0.449	+
ENSG00000124155.17	PIGT	chr20:45416067-45416343	chr20:45418771-45419395	2.704	+
ENSG00000124155.17	PIGT	chr20:45416067-45416343	chr20:45419277-45419395	3.21	+
ENSG00000124155.17	PIGT	chr20:45416067-45416343	chr20:45416516-45418979	0.449	+
ENSG00000124155.17	PIGT	chr20:45416067-45416343	chr20:45416516-45416694	0.449	+
ENSG00000124155.17	PIGT	chr20:45416067-45416343	chr20:45418851-45418979	2.784	+
ENSG00000124155.17	PIGT	chr20:45416067-45416343	chr20:45419294-45419395	3.227	+
ENSG00000124155.17	PIGT	chr20:45416067-45416343	chr20:45418771-45418979	2.704	+
ENSG00000124155.17	PIGT	chr20:45416067-45416343	chr20:45419142-45419395	3.075	+
ENSG00000124155.17	PIGT	chr20:45416067-45416343	chr20:45416516-45416654	0.449	+
ENSG00000124116.18	WFDC3	chr20:45790930-45790940	chr20:45788930-45789059	1.881	-
ENSG00000124116.18	WFDC3	chr20:45790930-45790940	chr20:45787835-45787982	2.958	-
ENSG00000101457.12	DNTTIP1	chr20:45791937-45792109	chr20:45795344-45795443	3.407	+
ENSG00000175063.16	UBE2C	chr20:45813006-45813290	chr20:45815442-45815745	2.436	+
ENSG00000175063.16	UBE2C	chr20:45813006-45813290	chr20:45815389-45815540	2.383	+
ENSG00000175063.16	UBE2C	chr20:45813006-45813290	chr20:45814383-45814470	1.377	+
ENSG00000175063.16	UBE2C	chr20:45813006-45813290	chr20:45815540-45815745	2.534	+
ENSG00000101473.16	ACOT8	chr20:45857188-45857406	chr20:45855158-45855292	2.114	-
ENSG00000064601.16	CTSA	chr20:45890144-45892247	chr20:45892272-45892323	2.128	+
ENSG00000100979.14	PLTP	chr20:45910871-45910937	chr20:45909941-45910070	0.867	-
ENSG00000100979.14	PLTP	chr20:45910871-45910937	chr20:45909515-45909671	1.266	-
ENSG00000101017.13	CD40	chr20:46118272-46118394	chr20:46123125-46123219	4.853	+
ENSG00000062598.17	ELMO2	chr20:46394405-46394532	chr20:46393528-46393601	0.931	-
ENSG00000240849.10	TMEM189	chr20:50131020-50131132	chr20:50130864-50130947	0.185	-
ENSG00000240849.10	TMEM189	chr20:50131020-50131132	chr20:50130855-50130947	0.185	-
ENSG00000101126.15	ADNP	chr20:50930826-50931240	chr20:50928650-50928825	2.415	-
ENSG00000054796.12	SPO11	chr20:57329759-57329998	chr20:57331832-57331946	2.073	+
ENSG00000132819.16	RBM38	chr20:57392230-57392492	chr20:57393278-57393333	1.048	+
ENSG00000124092.12	CTCFL	chr20:57525028-57525652	chr20:57523662-57524216	1.436	-
ENSG00000124092.12	CTCFL	chr20:57525028-57525652	chr20:57523067-57523278	2.374	-
ENSG00000087460.24	GNAS	chr20:58889100-58889549	chr20:58891581-58891865	2.481	+
ENSG00000087460.24	GNAS	chr20:58888849-58889046	chr20:58891581-58891865	2.732	+
ENSG00000087460.24	GNAS	chr20:58890643-58890789	chr20:58891581-58891865	0.938	+
ENSG00000130706.12	ADRM1	chr20:62302093-62302142	chr20:62304460-62304577	2.367	+
ENSG00000130706.12	ADRM1	chr20:62302896-62303049	chr20:62304460-62304577	1.564	+
ENSG00000130702.15	LAMA5	chr20:62314304-62314947	chr20:62310418-62310572	4.375	-
ENSG00000130702.15	LAMA5	chr20:62314304-62314947	chr20:62312887-62313010	1.937	-
ENSG00000130702.15	LAMA5	chr20:62315948-62316322	chr20:62312887-62313010	3.312	-
ENSG00000101199.12	ARFGAP1	chr20:63272785-63272920	chr20:63276090-63276200	3.305	+
ENSG00000101199.12	ARFGAP1	chr20:63272785-63272920	chr20:63277204-63277305	4.419	+
ENSG00000101199.12	ARFGAP1	chr20:63273204-63273518	chr20:63276090-63276200	2.886	+
ENSG00000101199.12	ARFGAP1	chr20:63273204-63273518	chr20:63277204-63277305	4.0	+
ENSG00000101203.16	COL20A1	chr20:63319058-63319596	chr20:63322057-63322111	2.999	+
ENSG00000075043.18	KCNQ2	chr20:63434580-63434730	chr20:63431339-63431369	3.361	-
ENSG00000258366.7	RTEL1	chr20:63657810-63658466	chr20:63659232-63659504	1.422	+
ENSG00000258366.7	RTEL1	chr20:63658630-63658713	chr20:63659232-63659504	0.602	+
ENSG00000101246.19	ARFRP1	chr20:63707810-63707853	chr20:63706998-63707097	0.756	-
ENSG00000101246.19	ARFRP1	chr20:63707810-63707853	chr20:63706998-63707092	0.761	-
ENSG00000125520.13	SLC2A4RG	chr20:63739861-63740038	chr20:63741868-63742056	2.007	+
ENSG00000130590.13	SAMD10	chr20:63979377-63979642	chr20:63978244-63978361	1.281	-
ENSG00000280071.3	CH507-9B2.3	chr21:5125025-5125178	chr21:5121710-5121803	3.375	-
ENSG00000156261.12	CCT8	chr21:29073206-29073432	chr21:29069422-29069502	3.93	-
ENSG00000156261.12	CCT8	chr21:29071952-29072236	chr21:29069422-29069502	2.734	-
ENSG00000156265.15	MAP3K7CL	chr21:29131257-29131491	chr21:29133305-29133414	2.048	+
ENSG00000156265.15	MAP3K7CL	chr21:29130961-29131050	chr21:29133305-29133414	2.344	+
ENSG00000166979.12	EVA1C	chr21:32493653-32493762	chr21:32495026-32495170	1.373	+
ENSG00000159147.17	DONSON	chr21:33588321-33588708	chr21:33584589-33584768	3.94	-
ENSG00000159147.17	DONSON	chr21:33588321-33588708	chr21:33584589-33584726	3.982	-
ENSG00000159147.17	DONSON	chr21:33588321-33588708	chr21:33587521-33587602	1.106	-
ENSG00000205758.11	CRYZL1	chr21:33633646-33633702	chr21:33631485-33631527	2.175	-
ENSG00000205758.11	CRYZL1	chr21:33633646-33633702	chr21:33631485-33631557	2.145	-
ENSG00000159216.18	RUNX1	chr21:34889677-34889790	chr21:34886842-34887096	2.694	-
ENSG00000157554.18	ERG	chr21:38449022-38449105	chr21:38445403-38445621	3.484	-
ENSG00000183527.11	PSMG1	chr21:39183064-39183851	chr21:39179923-39179986	3.865	-
ENSG00000183527.11	PSMG1	chr21:39183064-39183851	chr21:39181771-39181878	1.973	-
ENSG00000205581.10	HMGN1	chr21:39348903-39349200	chr21:39348421-39348451	0.749	-
ENSG00000205581.10	HMGN1	chr21:39348903-39349200	chr21:39345829-39347292	1.908	-
ENSG00000205581.10	HMGN1	chr21:39348903-39349200	chr21:39345829-39345958	3.242	-
ENSG00000205581.10	HMGN1	chr21:39349291-39349344	chr21:39348421-39348451	0.893	-
ENSG00000205581.10	HMGN1	chr21:39349291-39349344	chr21:39345829-39347292	2.052	-
ENSG00000205581.10	HMGN1	chr21:39349291-39349344	chr21:39345829-39345958	3.386	-
ENSG00000157601.13	MX1	chr21:41426031-41426263	chr21:41430532-41430608	4.501	+
ENSG00000157601.13	MX1	chr21:41426031-41426263	chr21:41427205-41427304	1.174	+
ENSG00000157601.13	MX1	chr21:41427755-41429921	chr21:41430532-41430608	2.777	+
ENSG00000141956.13	PRDM15	chr21:41835437-41835524	chr21:41834504-41834564	0.96	-
ENSG00000160209.18	PDXK	chr21:43741016-43741040	chr21:43743668-43743807	2.652	+
ENSG00000160209.18	PDXK	chr21:43741016-43741040	chr21:43743723-43743807	2.707	+
ENSG00000183255.11	PTTG1IP	chr21:44865571-44865896	chr21:44861162-44861271	4.625	-
ENSG00000186866.16	POFUT2	chr21:45287741-45287898	chr21:45283382-45283527	4.371	-
ENSG00000160282.13	FTCD	chr21:46142109-46142741	chr21:46138879-46138923	3.818	-
ENSG00000160282.13	FTCD	chr21:46142109-46142741	chr21:46138879-46139052	3.689	-
ENSG00000160310.17	PRMT2	chr21:46656823-46659430	chr21:46661799-46661936	4.976	+
ENSG00000100033.16	PRODH	chr22:18934762-18934828	chr22:18930989-18931198	3.63	-
ENSG00000093009.9	CDC45	chr22:19479459-19479571	chr22:19482689-19482827	3.23	+
ENSG00000093009.9	CDC45	chr22:19479459-19479571	chr22:19479825-19480019	0.366	+
ENSG00000184702.17	SEPT5	chr22:19717220-19718818	chr22:19721639-19721736	4.419	+
ENSG00000099910.16	KLHL22	chr22:20491134-20491557	chr22:20488984-20489212	2.345	-
ENSG00000099910.16	KLHL22	chr22:20491134-20491557	chr22:20488984-20489244	2.313	-
ENSG00000099917.17	MED15	chr22:20551407-20551748	chr22:20554935-20555148	3.528	+
ENSG00000099917.17	MED15	chr22:20553097-20553174	chr22:20554935-20555148	1.838	+
ENSG00000099917.17	MED15	chr22:20550987-20551347	chr22:20554935-20555148	3.948	+
ENSG00000185686.17	PRAME	chr22:22558971-22559143	chr22:22556811-22556909	2.234	-
ENSG00000185686.17	PRAME	chr22:22558971-22559143	chr22:22556811-22556977	2.166	-
ENSG00000185686.17	PRAME	chr22:22558971-22559143	chr22:22556811-22557086	2.057	-
ENSG00000185686.17	PRAME	chr22:22558971-22559143	chr22:22556811-22556930	2.213	-
ENSG00000250479.8	CHCHD10	chr22:23767834-23768443	chr22:23767373-23767540	0.903	-
ENSG00000250479.8	CHCHD10	chr22:23767834-23768443	chr22:23767373-23767593	0.85	-
ENSG00000138867.16	GUCD1	chr22:24555615-24555935	chr22:24554948-24555136	0.799	-
ENSG00000100031.18	GGT1	chr22:24603147-24603527	chr22:24607953-24608023	4.806	+
ENSG00000100099.20	HPS4	chr22:26483674-26483837	chr22:26479264-26479355	4.482	-
ENSG00000100109.16	TFIP11	chr22:26512394-26512505	chr22:26510616-26510702	1.803	-
ENSG00000100109.16	TFIP11	chr22:26512394-26512505	chr22:26510616-26510692	1.813	-
ENSG00000100209.9	HSCB	chr22:28742679-28742728	chr22:28745863-28746008	3.184	+
ENSG00000100296.13	THOC5	chr22:29553448-29554254	chr22:29550727-29550843	3.411	-
ENSG00000100325.14	ASCC2	chr22:29838178-29838304	chr22:29834488-29834550	3.754	-
ENSG00000239282.7	GATSL3	chr22:30289293-30289627	chr22:30288705-30288776	0.851	-
ENSG00000100003.17	SEC14L2	chr22:30396857-30397170	chr22:30399642-30399718	2.785	+
ENSG00000184792.15	OSBP2	chr22:30893463-30893566	chr22:30893816-30894001	0.353	+
ENSG00000184792.15	OSBP2	chr22:30890728-30890973	chr22:30893121-30893242	2.393	+
ENSG00000184792.15	OSBP2	chr22:30890728-30890973	chr22:30893816-30894001	3.088	+
ENSG00000185133.13	INPP5J	chr22:31122731-31122790	chr22:31124844-31126010	2.113	+
ENSG00000185133.13	INPP5J	chr22:31122731-31122790	chr22:31124844-31124906	2.113	+
ENSG00000185133.13	INPP5J	chr22:31122731-31122790	chr22:31125832-31126010	3.101	+
ENSG00000100100.12	PIK3IP1	chr22:31292275-31292534	chr22:31289314-31289393	3.141	-
ENSG00000185721.12	DRG1	chr22:31399523-31399725	chr22:31400619-31400743	1.096	+
ENSG00000185721.12	DRG1	chr22:31399523-31399725	chr22:31403028-31403204	3.505	+
ENSG00000241878.11	PISD	chr22:31628003-31628221	chr22:31625762-31626016	2.205	-
ENSG00000241878.11	PISD	chr22:31628853-31628982	chr22:31625762-31626016	2.966	-
ENSG00000241878.11	PISD	chr22:31629702-31630006	chr22:31625762-31626016	3.99	-
ENSG00000241878.11	PISD	chr22:31630522-31630799	chr22:31625762-31626016	4.783	-
ENSG00000241878.11	PISD	chr22:31630804-31630862	chr22:31625762-31626016	4.846	-
ENSG00000100225.17	FBXO7	chr22:32475237-32475398	chr22:32479132-32479275	3.895	+
ENSG00000100225.17	FBXO7	chr22:32475237-32475398	chr22:32478980-32479275	3.743	+
ENSG00000100297.15	MCM5	chr22:35400063-35400208	chr22:35403413-35403542	3.35	+
ENSG00000100060.17	MFNG	chr22:37484446-37484629	chr22:37480720-37480769	3.86	-
ENSG00000100083.18	GGA1	chr22:37608935-37609356	chr22:37613118-37613191	4.183	+
ENSG00000100083.18	GGA1	chr22:37608935-37609356	chr22:37613032-37613191	4.097	+
ENSG00000100083.18	GGA1	chr22:37608935-37609356	chr22:37613023-37613191	4.088	+
ENSG00000100083.18	GGA1	chr22:37608475-37608903	chr22:37613118-37613191	4.643	+
ENSG00000100083.18	GGA1	chr22:37608475-37608903	chr22:37613032-37613191	4.557	+
ENSG00000100083.18	GGA1	chr22:37608475-37608903	chr22:37613023-37613191	4.548	+
ENSG00000100083.18	GGA1	chr22:37610142-37610486	chr22:37613118-37613191	2.976	+
ENSG00000100083.18	GGA1	chr22:37610142-37610486	chr22:37613032-37613191	2.89	+
ENSG00000100083.18	GGA1	chr22:37610142-37610486	chr22:37613023-37613191	2.881	+
ENSG00000100092.20	SH3BP1	chr22:37639050-37639846	chr22:37641125-37641168	2.075	+
ENSG00000100106.19	TRIOBP	chr22:37750997-37751200	chr22:37754876-37754984	3.879	+
ENSG00000100106.19	TRIOBP	chr22:37751385-37751690	chr22:37754876-37754984	3.491	+
ENSG00000100124.14	ANKRD54	chr22:37843617-37843882	chr22:37840186-37840234	3.648	-
ENSG00000100151.15	PICK1	chr22:38056311-38056598	chr22:38059233-38059345	2.922	+
ENSG00000184381.18	PLA2G6	chr22:38145438-38145653	chr22:38143104-38143288	2.365	-
ENSG00000100242.15	SUN2	chr22:38754642-38754993	chr22:38750897-38751035	3.958	-
ENSG00000100242.15	SUN2	chr22:38755272-38755528	chr22:38750897-38751035	4.493	-
ENSG00000239900.12	ADSL	chr22:40348639-40348928	chr22:40353072-40353117	4.433	+
ENSG00000167077.12	MEI1	chr22:41752460-41752651	chr22:41753948-41754046	1.488	+
ENSG00000138964.16	PARVG	chr22:44180890-44181185	chr22:44181741-44181917	0.851	+
ENSG00000138964.16	PARVG	chr22:44181336-44181370	chr22:44181741-44181917	0.405	+
ENSG00000205643.10	CDPF1	chr22:46250256-46250679	chr22:46248171-46248284	2.395	-
ENSG00000184164.14	CRELD2	chr22:49921289-49921473	chr22:49923233-49923317	1.944	+
ENSG00000184164.14	CRELD2	chr22:49921289-49921473	chr22:49924359-49924455	3.07	+
ENSG00000184164.14	CRELD2	chr22:49918635-49918898	chr22:49923233-49923317	4.598	+
ENSG00000100427.15	MLC1	chr22:50085355-50085902	chr22:50083083-50083173	2.729	-
ENSG00000188130.13	MAPK12	chr22:50260829-50261825	chr22:50256787-50256964	4.861	-
ENSG00000188130.13	MAPK12	chr22:50260829-50261825	chr22:50256934-50256964	4.861	-
ENSG00000188130.13	MAPK12	chr22:50260829-50261825	chr22:50257081-50257193	4.632	-
ENSG00000177989.13	ODF3B	chr22:50532477-50532580	chr22:50531569-50531773	0.807	-
ENSG00000177989.13	ODF3B	chr22:50532477-50532580	chr22:50531569-50531702	0.878	-
ENSG00000177989.13	ODF3B	chr22:50531969-50532184	chr22:50531569-50531773	0.411	-
ENSG00000177989.13	ODF3B	chr22:50531969-50532184	chr22:50531569-50531702	0.482	-
ENSG00000205560.12	CPT1B	chr22:50578386-50578465	chr22:50576535-50576637	1.828	-
ENSG00000205560.12	CPT1B	chr22:50577775-50578020	chr22:50576535-50576637	1.383	-
ENSG00000254413.8	CHKB-CPT1B	chr22:50581749-50582965	chr22:50578548-50578659	4.306	-
ENSG00000079974.17	RABL2B	chr22:50783501-50783663	chr22:50783038-50783286	0.377	-
ENSG00000056998.19	GYG2	chrX:2842991-2843090	chrX:2843212-2843354	0.221	+
ENSG00000006757.11	PNPLA4	chrX:7927671-7927739	chrX:7925939-7926132	1.607	-
ENSG00000005302.17	MSL3	chrX:11758159-11758365	chrX:11761499-11761582	3.34	+
ENSG00000005302.17	MSL3	chrX:11758582-11758773	chrX:11761499-11761582	2.917	+
ENSG00000005302.17	MSL3	chrX:11760043-11760498	chrX:11761499-11761582	1.456	+
ENSG00000165195.15	PIGA	chrX:15335501-15335580	chrX:15331589-15331992	3.588	-
ENSG00000165195.15	PIGA	chrX:15335501-15335580	chrX:15331873-15331992	3.588	-
ENSG00000165195.15	PIGA	chrX:15335501-15335580	chrX:15331215-15331992	3.588	-
ENSG00000165195.15	PIGA	chrX:15335501-15335580	chrX:15331819-15331992	3.588	-
ENSG00000130066.16	SAT1	chrX:23783173-23783417	chrX:23783799-23783883	0.626	+
ENSG00000184831.13	APOO	chrX:23878915-23879034	chrX:23874402-23874457	4.577	-
ENSG00000005889.15	ZFX	chrX:24149173-24149253	chrX:24151690-24151800	2.517	+
ENSG00000198814.12	GK	chrX:30687523-30687616	chrX:30691122-30691199	3.599	+
ENSG00000215301.9	DDX3X	chrX:41334591-41336738	chrX:41339035-41339083	4.444	+
ENSG00000147050.14	KDM6A	chrX:45060022-45060156	chrX:45060608-45060764	0.586	+
ENSG00000147050.14	KDM6A	chrX:45060022-45060156	chrX:45062646-45062748	2.624	+
ENSG00000102265.11	TIMP1	chrX:47582509-47582590	chrX:47583407-47583536	0.898	+
ENSG00000126756.11	UXT	chrX:47658830-47659161	chrX:47657571-47657639	1.522	-
ENSG00000102312.21	PORCN	chrX:48508962-48509103	chrX:48511365-48511487	2.403	+
ENSG00000102312.21	PORCN	chrX:48508962-48509103	chrX:48511294-48511487	2.332	+
ENSG00000102317.17	RBM3	chrX:48574449-48574573	chrX:48575560-48575667	1.111	+
ENSG00000102317.17	RBM3	chrX:48574449-48574573	chrX:48575560-48576083	1.111	+
ENSG00000102317.17	RBM3	chrX:48574449-48574573	chrX:48575560-48575630	1.111	+
ENSG00000015285.10	WAS	chrX:48685734-48685836	chrX:48686780-48686955	1.046	+
ENSG00000094631.18	HDAC6	chrX:48801377-48801944	chrX:48802662-48802785	1.285	+
ENSG00000094631.18	HDAC6	chrX:48817638-48818412	chrX:48820105-48820255	2.467	+
ENSG00000102100.15	SLC35A2	chrX:48911469-48911958	chrX:48909813-48909996	1.962	-
ENSG00000102100.15	SLC35A2	chrX:48911469-48911958	chrX:48909852-48909996	1.962	-
ENSG00000269313.5	MAGIX	chrX:49162564-49163929	chrX:49164862-49165090	2.298	+
ENSG00000269313.5	MAGIX	chrX:49162564-49163929	chrX:49164907-49165090	2.343	+
ENSG00000126012.11	KDM5C	chrX:53221688-53221818	chrX:53220838-53220916	0.902	-
ENSG00000126012.11	KDM5C	chrX:53221688-53221818	chrX:53218275-53218398	3.42	-
ENSG00000124313.13	IQSEC2	chrX:53281496-53281614	chrX:53279563-53279659	1.955	-
ENSG00000072506.12	HSD17B10	chrX:53434178-53434373	chrX:53431824-53431906	2.467	-
ENSG00000072506.12	HSD17B10	chrX:53434178-53434373	chrX:53431797-53431906	2.467	-
ENSG00000067445.20	TRO	chrX:54920462-54920965	chrX:54922217-54922291	1.755	+
ENSG00000067445.20	TRO	chrX:54920462-54920965	chrX:54922202-54922291	1.74	+
ENSG00000067445.20	TRO	chrX:54920462-54920965	chrX:54922577-54923768	2.115	+
ENSG00000067445.20	TRO	chrX:54921388-54921446	chrX:54922217-54922291	0.829	+
ENSG00000067445.20	TRO	chrX:54921388-54921446	chrX:54922202-54922291	0.814	+
ENSG00000067445.20	TRO	chrX:54921388-54921446	chrX:54922577-54923768	1.189	+
ENSG00000131089.15	ARHGEF9	chrX:63656510-63658064	chrX:63655493-63655737	2.327	-
ENSG00000001497.16	LAS1L	chrX:65534480-65534775	chrX:65533609-65533735	1.04	-
ENSG00000130055.13	GDPD2	chrX:70425763-70425856	chrX:70426647-70426741	0.884	+
ENSG00000147130.14	ZMYM3	chrX:71254468-71255146	chrX:71250431-71250726	4.42	-
ENSG00000147099.19	HDAC8	chrX:72572437-72572627	chrX:72568753-72568884	3.743	-
ENSG00000147099.19	HDAC8	chrX:72572437-72572627	chrX:72567888-72568030	4.597	-
ENSG00000078596.10	ITM2A	chrX:79366857-79366927	chrX:79363422-79363554	3.373	-
ENSG00000102359.6	SRPX2	chrX:100644166-100644515	chrX:100646321-100646404	2.155	+
ENSG00000102359.6	SRPX2	chrX:100644166-100644515	chrX:100646192-100646404	2.026	+
ENSG00000188917.14	TRMT2B	chrX:101051784-101052116	chrX:101051250-101051366	0.75	-
ENSG00000241343.9	RPL36A	chrX:101390824-101391046	chrX:101395334-101395457	4.51	+
ENSG00000184867.13	ARMCX2	chrX:101659758-101659891	chrX:101658460-101658569	1.322	-
ENSG00000184867.13	ARMCX2	chrX:101659758-101659891	chrX:101658460-101658525	1.366	-
ENSG00000184867.13	ARMCX2	chrX:101659758-101659891	chrX:101659418-101659501	0.39	-
ENSG00000184867.13	ARMCX2	chrX:101659758-101659891	chrX:101659407-101659501	0.39	-
ENSG00000198908.11	BHLHB9	chrX:102745979-102746174	chrX:102747816-102747911	1.837	+
ENSG00000157600.11	TMEM164	chrX:110002631-110002772	chrX:110003882-110004164	1.251	+
ENSG00000101901.11	ALG13	chrX:111717846-111717927	chrX:111722792-111722857	4.946	+
ENSG00000101901.11	ALG13	chrX:111717846-111717927	chrX:111721602-111721711	3.756	+
ENSG00000101901.11	ALG13	chrX:111727332-111727445	chrX:111730524-111730580	3.192	+
ENSG00000101901.11	ALG13	chrX:111727614-111727770	chrX:111730524-111730580	2.91	+
ENSG00000101966.12	XIAP	chrX:123859724-123859905	chrX:123860166-123860293	0.442	+
ENSG00000102078.15	SLC25A14	chrX:130345182-130345275	chrX:130346543-130346691	1.361	+
ENSG00000076770.14	MBNL3	chrX:132386661-132386811	chrX:132384662-132384698	2.113	-
ENSG00000022267.16	FHL1	chrX:136168130-136168288	chrX:136169906-136169980	1.776	+
ENSG00000022267.16	FHL1	chrX:136204721-136204939	chrX:136208454-136208641	3.733	+
ENSG00000022267.16	FHL1	chrX:136167004-136167098	chrX:136168129-136168288	1.125	+
ENSG00000022267.16	FHL1	chrX:136167004-136167098	chrX:136169906-136169980	2.902	+
ENSG00000147274.14	RBMX	chrX:136880597-136880764	chrX:136877914-136878086	2.678	-
ENSG00000147274.14	RBMX	chrX:136880597-136880764	chrX:136877914-136877964	2.8	-
ENSG00000147274.14	RBMX	chrX:136880597-136880764	chrX:136876502-136876655	4.109	-
ENSG00000102287.18	GABRE	chrX:151974570-151974680	chrX:151971139-151971317	3.363	-
ENSG00000262919.7	FAM58A	chrX:153598962-153599186	chrX:153594546-153594679	4.507	-
ENSG00000130822.15	PNCK	chrX:153674632-153674911	chrX:153672565-153672697	2.214	-
ENSG00000130822.15	PNCK	chrX:153674632-153674911	chrX:153672565-153672784	2.127	-
